Test,Predictions,difference
-1.05,1.469,-2.519
-0.133,1.436,-1.57
2.117,1.471,0.646
-2.883,1.535,-4.419
3.167,1.468,1.699
2.3,1.555,0.745
3.133,1.584,1.549
-0.483,1.639,-2.122
4.5,1.556,2.944
3.167,1.706,1.46
-1.25,1.714,-2.964
-3.783,1.524,-5.307
-1.467,1.389,-2.856
-0.5,1.241,-1.741
-1.867,1.065,-2.932
-0.967,0.932,-1.899
3.517,0.944,2.573
0.0,1.512,-1.512
0.0,1.48,-1.48
-1.8,1.402,-3.202
0.0,1.266,-1.266
-2.683,1.141,-3.825
-1.683,0.928,-2.612
-2.833,0.907,-3.741
-2.2,0.888,-3.088
-2.05,0.893,-2.943
-2.25,0.838,-3.088
-2.467,0.858,-3.325
-2.367,0.855,-3.222
-1.567,0.953,-2.52
0.0,0.997,-0.997
-2.9,1.284,-4.184
-3.333,0.972,-4.305
0.55,0.946,-0.396
-1.533,1.104,-2.638
-1.167,0.821,-1.988
2.983,0.516,2.468
2.533,1.127,1.406
0.0,1.299,-1.299
3.6,0.848,2.752
0.65,1.441,-0.791
0.783,1.099,-0.316
0.817,0.711,0.106
1.367,0.75,0.617
-0.717,1.243,-1.959
-1.25,0.542,-1.792
1.533,0.351,1.182
1.167,1.387,-0.22
-2.0,1.454,-3.454
-0.85,0.488,-1.338
-0.433,0.374,-0.807
1.6,0.495,1.105
2.2,1.444,0.756
2.033,1.48,0.554
-0.5,1.495,-1.995
-1.167,1.492,-2.659
-1.0,1.365,-2.365
-5.667,1.085,-6.752
0.417,0.649,-0.232
-3.317,1.322,-4.639
0.0,0.747,-0.747
-0.1,0.957,-1.057
-1.1,0.868,-1.968
0.25,0.553,-0.303
0.25,0.649,-0.399
-0.533,0.698,-1.231
-3.633,0.53,-4.163
-0.217,0.291,-0.508
0.067,0.554,-0.488
0.067,0.604,-0.537
-1.4,0.656,-2.056
