Test,Predictions,difference
1.867,6.976,-5.109
0.5,4.938,-4.438
5.733,3.62,2.114
5.25,4.279,0.971
3.0,4.097,-1.097
3.567,3.161,0.406
3.4,3.107,0.293
13.3,3.083,10.217
5.117,4.501,0.616
-0.0,3.403,-3.403
12.95,3.031,9.919
3.85,4.634,-0.784
4.483,3.238,1.245
3.783,3.152,0.631
10.55,3.14,7.41
12.033,4.069,7.965
9.25,5.261,3.989
10.0,4.754,5.246
8.95,5.334,3.616
16.983,5.948,11.035
16.65,7.71,8.94
12.133,8.944,3.189
12.233,8.19,4.043
5.367,8.059,-2.692
12.283,6.089,6.195
12.767,6.862,5.905
15.983,7.661,8.322
7.45,9.119,-1.669
9.5,7.502,1.998
8.967,7.833,1.134
8.183,7.587,0.596
11.283,7.503,3.781
23.283,7.467,15.816
27.283,9.794,17.489
6.283,12.381,-6.098
16.283,7.969,8.315
28.75,8.442,20.308
26.75,12.002,14.748
25.817,13.906,11.911
28.65,15.438,13.212
12.417,17.372,-4.955
11.333,15.8,-4.467
-1.6,13.558,-15.158
11.117,7.951,3.166
-0.5,8.387,-8.887
9.667,5.765,3.902
0.75,6.867,-6.117
-1.2,4.655,-5.855
-0.05,3.1,-3.15
3.8,2.858,0.942
20.45,2.837,17.613
25.717,6.14,19.576
2.467,10.105,-7.638
1.717,5.749,-4.032
0.75,4.909,-4.159
2.233,3.366,-1.133
31.783,3.142,28.641
30.2,9.199,21.001
4.317,11.738,-7.422
-2.383,7.666,-10.05
0.5,4.998,-4.498
-0.05,3.663,-3.713
-0.133,3.044,-3.178
-0.75,2.847,-3.597
35.083,2.55,32.534
27.583,9.869,17.714
-1.317,12.857,-14.173
1.617,6.383,-4.766
37.3,5.218,32.082
39.75,11.884,27.866
35.517,15.933,19.584
38.917,19.064,19.853
-0.0,24.101,-24.101
10.25,16.412,-6.162
10.25,12.348,-2.098
-0.333,9.317,-9.65
0.233,6.705,-6.471
-0.567,5.303,-5.869
-4.1,3.458,-7.558
-0.983,2.957,-3.94
-2.733,2.619,-5.352
1.633,1.984,-0.35
1.8,1.479,0.321
-0.067,1.528,-1.594
0.3,-0.452,0.752
1.567,-0.45,2.016
2.6,-0.434,3.034
2.6,-0.361,2.961
1.25,0.006,1.244
0.633,0.165,0.468
-2.617,0.155,-2.772
2.5,-0.307,2.807
-1.217,-0.336,-0.881
0.5,-0.402,0.902
-2.167,-0.424,-1.743
-0.0,-0.446,0.446
1.0,-0.453,1.453
0.95,-0.452,1.402
1.45,-0.437,1.887
-0.25,-0.397,0.147
-0.0,-0.415,0.415
0.05,-0.421,0.471
-1.0,-0.429,-0.571
-1.517,-0.442,-1.074
-0.017,-0.453,0.436
-0.0,-0.458,0.458
-1.25,-0.457,-0.793
-0.0,-0.458,0.458
-3.467,-0.458,-3.008
4.15,-0.47,4.62
2.5,-0.421,2.921
-0.0,-0.272,0.272
-0.0,-0.244,0.244
-0.0,-0.263,0.263
-0.0,-0.32,0.32
3.517,-0.369,3.886
6.8,-0.028,6.828
-0.0,2.258,-2.258
12.9,1.831,11.069
1.433,3.04,-1.606
1.217,2.523,-1.306
12.417,2.34,10.077
9.45,3.077,6.373
7.517,3.108,4.409
8.3,3.088,5.212
8.45,3.143,5.307
5.183,3.515,1.668
8.1,3.267,4.833
4.317,3.696,0.621
7.0,3.133,3.867
8.1,3.574,4.526
7.283,3.93,3.353
7.983,3.983,4.0
7.8,4.286,3.514
2.35,4.623,-2.273
7.05,3.58,3.47
5.667,4.027,1.64
1.85,3.802,-1.952
1.85,3.099,-1.249
-0.0,3.012,-3.012
4.633,2.853,1.78
-0.633,2.999,-3.632
-1.767,2.786,-4.553
-0.883,2.584,-3.467
-1.067,2.452,-3.518
-2.067,2.175,-4.242
-1.117,1.437,-2.553
-1.467,0.495,-1.962
-1.933,-0.041,-1.892
-2.633,-0.265,-2.368
-3.383,-0.369,-3.014
-2.367,-0.418,-1.949
0.75,-0.455,1.205
-3.35,-0.454,-2.896
-0.567,-0.443,-0.124
