Test,Predictions,difference
1.85,2.504,-0.654
1.85,1.9,-0.05
0.0,2.003,-2.003
4.633,1.685,2.948
-0.633,1.913,-2.547
-1.767,1.289,-3.056
-0.883,0.473,-1.356
-1.067,0.831,-1.898
-2.067,1.531,-3.597
-1.117,1.484,-2.601
-1.467,1.478,-2.944
-1.933,1.414,-3.348
-2.633,1.404,-4.038
-3.383,1.388,-4.771
-2.367,1.403,-3.769
0.75,1.443,-0.693
-3.35,0.22,-3.57
-0.567,1.399,-1.965
-1.083,0.031,-1.114
-3.067,1.424,-4.491
-0.017,1.379,-1.396
-2.033,1.434,-3.467
-1.55,1.426,-2.976
1.683,1.389,0.294
-2.05,1.471,-3.521
-1.483,1.375,-2.858
2.817,1.29,1.526
3.317,-0.007,3.323
2.517,0.822,1.695
8.0,0.377,7.623
5.367,1.741,3.626
0.933,1.778,-0.845
4.95,1.495,3.455
1.667,1.737,-0.071
7.75,1.947,5.803
-2.567,2.302,-4.868
-0.25,0.726,-0.976
-1.5,1.345,-2.845
-0.367,1.363,-1.729
-1.167,1.384,-2.551
0.517,1.378,-0.861
0.0,1.413,-1.413
1.633,1.4,0.233
2.133,1.464,0.669
0.167,1.534,-1.367
1.467,1.451,0.015
-0.45,-0.265,-0.185
-1.0,1.472,-2.472
-0.4,1.41,-1.81
3.317,1.425,1.891
-1.6,1.556,-3.156
0.3,1.46,-1.16
0.183,-0.169,0.353
0.0,1.458,-1.458
-3.417,1.441,-4.858
-4.35,1.355,-5.705
-1.5,1.326,-2.826
1.167,1.357,-0.191
-1.233,-0.027,-1.207
3.733,-0.215,3.948
-0.2,1.517,-1.717
-1.1,1.448,-2.548
1.3,1.204,0.096
0.667,1.465,-0.798
2.85,1.456,1.394
-0.25,1.537,-1.787
2.567,1.466,1.101
-1.333,1.602,-2.935
2.7,0.127,2.573
0.9,1.6,-0.7
-4.683,1.52,-6.203
0.683,1.391,-0.708
-2.65,0.912,-3.562
0.417,1.408,-0.991
2.5,1.434,1.066
3.683,1.527,2.157
1.6,1.654,-0.054
3.0,1.595,1.405
1.25,0.586,0.664
2.083,1.609,0.474
5.717,1.604,4.113
5.967,1.614,4.353
0.217,1.12,-0.903
3.483,0.452,3.031
-0.767,0.828,-1.595
3.083,1.467,1.617
0.283,1.734,-1.451
-0.25,1.584,-1.834
2.5,1.497,1.003
-0.083,1.596,-1.679
3.3,1.485,1.815
1.5,1.6,-0.1
-1.267,1.568,-2.834
-0.75,1.483,-2.233
0.0,1.432,-1.432
5.817,1.45,4.366
3.967,1.81,2.156
6.817,2.065,4.752
6.533,1.505,5.028
6.383,2.99,3.393
-1.25,3.03,-4.28
2.5,1.386,1.114
-1.05,1.389,-2.439
-1.333,0.709,-2.042
2.017,0.347,1.669
0.0,1.718,-1.718
-0.85,0.813,-1.663
3.933,1.503,2.43
-1.317,1.653,-2.97
10.083,1.541,8.542
8.95,2.583,6.367
10.2,2.819,7.381
15.0,3.054,11.946
0.483,5.901,-5.417
-0.233,2.52,-2.753
11.5,1.893,9.607
6.25,2.672,3.578
8.433,2.116,6.317
5.3,2.344,2.956
-1.217,2.723,-3.94
3.633,1.489,2.144
16.017,1.872,14.145
0.6,6.49,-5.89
3.5,1.901,1.599
1.5,2.124,-0.624
0.433,0.953,-0.519
2.75,1.102,1.648
3.517,1.498,2.019
-3.567,0.982,-4.549
0.0,1.477,-1.477
0.75,1.451,-0.701
1.317,1.538,-0.221
0.517,1.582,-1.065
0.417,1.065,-0.648
0.3,1.039,-0.739
0.267,1.485,-1.218
-3.767,1.52,-5.286
-4.25,-0.176,-4.074
0.0,1.356,-1.356
0.0,1.46,-1.46
5.367,1.508,3.859
-1.25,1.742,-2.992
-2.367,1.501,-3.868
0.583,1.455,-0.872
0.0,1.552,-1.552
-1.883,1.483,-3.366
-2.183,1.466,-3.649
0.083,1.389,-1.306
0.833,1.5,-0.667
0.0,1.664,-1.664
1.1,1.531,-0.431
-1.0,1.534,-2.534
-0.5,1.456,-1.956
-2.017,1.493,-3.51
0.0,1.425,-1.425
0.0,1.514,-1.514
-1.083,1.476,-2.56
-1.533,1.43,-2.963
-0.117,1.427,-1.544
0.783,1.495,-0.711
0.0,1.618,-1.618
0.183,1.495,-1.312
-0.633,1.47,-2.103
0.633,1.465,-0.832
1.717,1.514,0.203
-3.1,-0.003,-3.097
0.167,1.466,-1.3
3.75,1.573,2.177
2.5,0.708,1.792
1.2,1.78,-0.58
0.333,1.662,-1.328
0.0,0.06,-0.06
1.95,1.551,0.399
1.65,1.611,0.039
2.183,0.279,1.904
1.167,1.685,-0.518
-0.417,1.639,-2.056
1.05,1.568,-0.518
0.5,0.451,0.049
0.317,1.594,-1.278
0.183,1.53,-1.346
-0.383,1.532,-1.915
0.267,0.11,0.157
0.25,1.479,-1.229
0.167,1.47,-1.303
-0.183,1.461,-1.644
2.233,1.503,0.73
-1.033,1.137,-2.171
-3.167,0.544,-3.71
-0.067,1.406,-1.473
-5.667,1.447,-7.113
4.25,1.366,2.884
2.0,1.645,0.355
-0.8,1.6,-2.4
5.017,1.503,3.513
5.267,1.296,3.971
3.8,0.945,2.855
-2.2,2.276,-4.476
0.0,0.157,-0.157
1.0,1.749,-0.749
-2.7,1.232,-3.932
3.55,0.512,3.038
0.35,0.199,0.151
1.5,0.996,0.504
0.317,1.604,-1.287
3.217,1.55,1.667
-0.217,1.748,-1.965
0.983,1.596,-0.613
1.35,0.141,1.209
0.133,1.673,-1.539
