Test,Predictions,difference
-0.0,0.328,-0.328
-0.0,0.553,-0.553
-0.0,0.637,-0.637
3.517,0.587,2.93
6.8,1.059,5.741
-0.0,2.741,-2.741
12.9,1.517,11.383
1.433,4.952,-3.518
1.217,2.16,-0.943
12.417,1.846,10.571
9.45,4.639,4.811
7.517,4.527,2.99
8.3,4.256,4.044
8.45,4.573,3.877
5.183,4.917,0.266
8.1,4.849,3.251
4.317,5.533,-1.216
7.0,4.649,2.351
8.1,5.459,2.641
7.283,5.146,2.137
7.983,5.073,2.91
7.8,5.2,2.6
2.35,5.577,-3.227
7.05,3.985,3.065
5.667,4.504,1.163
1.85,4.343,-2.493
1.85,3.113,-1.263
-0.0,2.676,-2.676
4.633,2.171,2.462
-0.633,2.967,-3.6
-1.767,1.622,-3.389
-0.883,0.804,-1.688
-1.067,0.727,-1.793
-2.067,0.515,-2.581
-1.117,0.71,-1.827
-1.467,0.461,-1.928
-1.933,0.213,-2.147
-2.633,-0.097,-2.537
-3.383,-0.497,-2.886
-2.367,-0.644,-1.723
0.75,-0.666,1.416
-3.35,-0.48,-2.87
-0.567,-0.536,-0.031
-1.083,-0.867,-0.216
-3.067,-1.466,-1.6
-0.017,-1.675,1.658
-2.033,-1.369,-0.664
-1.55,-1.112,-0.438
1.683,-0.517,2.201
-2.05,0.337,-2.387
-1.483,-0.025,-1.459
2.817,-0.127,2.944
3.317,0.76,2.556
2.517,1.146,1.371
8.0,1.356,6.644
5.367,2.768,2.599
0.933,2.59,-1.657
4.95,1.69,3.26
1.667,1.712,-0.045
7.75,1.406,6.344
-2.567,3.569,-6.136
-0.25,1.456,-1.706
-1.5,-0.264,-1.236
-0.367,-0.066,-0.301
-1.167,0.047,-1.213
0.517,-0.035,0.552
-0.0,0.373,-0.373
1.633,0.446,1.188
2.133,0.863,1.27
0.167,1.172,-1.005
1.467,1.007,0.46
-0.45,1.219,-1.669
-1.0,0.856,-1.856
-0.4,0.626,-1.026
3.317,0.725,2.591
