Test,Predictions,difference
5.717,1.491,4.226
5.967,1.482,4.484
0.217,1.468,-1.252
3.483,1.47,2.013
-0.767,1.494,-2.261
3.083,1.467,1.616
0.283,1.466,-1.183
-0.25,1.461,-1.711
2.5,1.471,1.029
-0.083,1.46,-1.543
3.3,1.464,1.836
1.5,1.462,0.038
-1.267,1.466,-2.732
-0.75,1.469,-2.219
0.0,1.475,-1.475
5.817,1.48,4.337
3.967,1.505,2.462
6.817,1.523,5.293
6.533,1.515,5.018
6.383,1.509,4.875
-1.25,1.494,-2.744
2.5,1.488,1.012
-1.05,1.468,-2.518
-1.333,1.467,-2.801
2.017,1.471,0.546
0.0,1.487,-1.487
-0.85,1.47,-2.32
3.933,1.481,2.452
-1.317,1.505,-2.822
10.083,1.524,8.559
8.95,1.473,7.477
10.2,1.482,8.718
15.0,1.465,13.535
0.483,1.467,-0.984
-0.233,1.465,-1.699
11.5,1.467,10.033
6.25,1.898,4.352
8.433,1.518,6.915
5.3,1.483,3.817
-1.217,1.482,-2.699
3.633,1.481,2.152
16.017,1.52,14.497
0.6,1.478,-0.878
3.5,2.155,1.345
1.5,1.51,-0.01
0.433,1.466,-1.033
2.75,1.177,1.573
3.517,1.496,2.021
-3.567,1.48,-5.047
0.0,1.497,-1.497
0.75,1.537,-0.787
1.317,0.93,0.387
0.517,1.496,-0.98
0.417,1.48,-1.063
0.3,1.492,-1.192
0.267,1.464,-1.197
-3.767,1.068,-4.834
-4.25,1.464,-5.714
0.0,1.457,-1.457
0.0,1.52,-1.52
5.367,1.466,3.9
-1.25,0.905,-2.155
-2.367,1.494,-3.861
0.583,1.454,-0.871
0.0,1.459,-1.459
-1.883,1.465,-3.349
-2.183,1.461,-3.645
0.083,1.441,-1.358
0.833,1.457,-0.624
0.0,1.469,-1.469
1.1,1.385,-0.285
-1.0,1.535,-2.535
-0.5,1.492,-1.992
-2.017,1.465,-3.482
0.0,1.441,-1.441
0.0,1.061,-1.061
-1.083,1.484,-2.567
-1.533,1.451,-2.984
-0.117,1.433,-1.549
0.783,1.457,-0.673
0.0,1.505,-1.505
0.183,1.521,-1.338
-0.633,1.455,-2.088
0.633,1.447,-0.814
1.717,1.453,0.264
-3.1,1.531,-4.631
0.167,0.994,-0.828
3.75,1.51,2.24
2.5,1.509,0.991
1.2,1.469,-0.269
0.333,1.471,-1.138
0.0,1.471,-1.471
1.95,1.542,0.408
1.65,1.456,0.194
2.183,1.492,0.692
1.167,1.465,-0.298
-0.417,1.444,-1.861
1.05,1.449,-0.399
0.5,1.466,-0.966
0.317,1.516,-1.2
0.183,1.444,-1.261
-0.383,1.446,-1.829
0.267,1.467,-1.2
0.25,1.439,-1.189
0.167,1.434,-1.267
-0.183,1.423,-1.607
2.233,1.481,0.752
-1.033,1.463,-2.496
-3.167,1.495,-4.661
-0.067,1.457,-1.523
-5.667,1.459,-7.126
4.25,1.527,2.723
2.0,1.081,0.919
-0.8,1.494,-2.294
5.017,1.486,3.53
5.267,1.456,3.81
3.8,1.534,2.266
-2.2,1.507,-3.707
0.0,1.463,-1.463
