Stop ID,Stop Code,Traffic
2716,PHILPEN2,3000.0
2730,WONDFAR5,34184.0
2732,FANSMCL1,9167.0
2734,FANSSTAC,9167.0
2736,KINGTALB,2250.0
2737,QUEERIC1,10233.0
2740,RICHKIN4,21667.0
2741,RICHQUE1,21667.0
2742,RICHQUE2,21667.0
2743,RIDOYOR2,6350.0
2744,WATEKINS,6714.0
2745,OXFOVMP1,26603.0
2747,SHERWOOD,0.0
2748,SOUTSING,22118.0
2749,SOUTSPRI,22118.0
2750,SUNNCANV,10791.0
2751,WHARCAST,24600.0
2752,WONDBRA3,34184.0
2753,FANSDAL3,9167.0
2754,FANSDAL4,9167.0
2755,FANSFOX1,9167.0
2756,FANSWON3,9167.0
2758,COMMAND1,26217.0
2759,COMMWES1,26217.0
2760,DALHBRI2,0.0
2761,DALHMCM1,0.0
2762,KERNRID1,6000.0
2763,KERNSPR1,6000.0
2764,SOUTBAS1,1500.0
2765,SOUTBAS2,1500.0
2766,SOUTGAR1,1500.0
2767,SOUTGAR2,1500.0
2768,SOUTPINE,22118.0
2769,SOUTSWCC,22118.0
2770,TOPPCOM1,4250.0
2772,WESTWIN1,10929.0
2773,1985RIC1,0.0
2774,1985RICH,0.0
2775,331COMMI,0.0
2776,550BERKS,0.0
2779,ADELGLE1,24143.0
2780,AMBECORL,2750.0
2781,AMBEGRAN,2750.0
2782,AMBEHESK,2750.0
2783,AMBEHILL,2750.0
2784,AMBEWTHA,2750.0
2785,AZIZWEST,0.0
2786,BARKHUR1,2429.0
2787,BARKKIPP,2429.0
2788,BARKMEL1,2429.0
2789,BARKMELS,2429.0
2790,BRADERN1,14631.0
2791,BRADERN2,14631.0
2792,BRADJAL1,14631.0
2793,BRADJAL2,14631.0
2794,BRADJAL3,14631.0
2795,CHEACOLB,13920.0
2796,COLBCHEA,8364.0
2797,COLBGRO1,8364.0
2798,COLBGRO2,8364.0
2799,COLBOXFO,8364.0
2800,COLBSJM1,8364.0
2801,COLBSJM2,8364.0
2802,COMMCAR1,26217.0
2803,COMMCAR2,26217.0
2804,COMMHIG2,26217.0
2805,COMMHIG3,26217.0
2806,COMMHIHE,26217.0
2807,COMMHILD,26217.0
2808,COMMKIFD,26217.0
2809,COMMRIDO,26217.0
2810,COMMUPP1,26217.0
2811,COMMWEL1,26217.0
2812,COMMWELL,26217.0
2813,COMMWHA1,26217.0
2814,COMMWHA2,26217.0
2815,COMMWORT,26217.0
2816,DEVEBANB,4333.0
2817,DEVEGLEN,4333.0
2818,DEVELYSA,4333.0
2819,DEVEPOND,4333.0
2820,EXETBRE1,19429.0
2821,EXETBRE2,19429.0
2822,EXETBREC,19429.0
2823,EXETMEA2,19429.0
2824,EXETMEA3,19429.0
2825,EXETMEA4,19429.0
2826,EXETMEA5,19429.0
2827,EXETWHIT,19429.0
2828,EXETWON1,19429.0
2829,EXETWOND,19429.0
2830,FANSFREE,9167.0
2831,FANSRIC4,9167.0
2832,FANSRIC5,9167.0
2833,FANSTRO3,9167.0
2834,FANSTRO4,9167.0
2835,FANSWOND,9167.0
2836,FOODBASC,0.0
2837,GIANTIGR,0.0
2839,GLENFANS,3375.0
2840,GLENGLE4,3375.0
2841,GLENMCL1,3375.0
2842,GLENMCL2,3375.0
2843,GLENRID1,3375.0
2844,GRENDEV1,3750.0
2845,GRENDEVO,3750.0
2846,GRENSTA1,3750.0
2847,GRENSTAC,3750.0
2848,GRENTROS,3750.0
2849,HUROLAMB,12604.0
2850,KIPPADE1,6250.0
2852,KIPPBEL1,6250.0
2853,MEADQUA1,1500.0
2854,MEADQUAR,1500.0
2855,MEADSUN1,1500.0
2856,MEADSUNN,1500.0
2857,PINNERIV,3267.0
2858,PINNFANS,3267.0
2859,PINNMCGA,3267.0
2860,PINNPLN1,3267.0
2861,PINNPLNE,3267.0
2862,PLANFAI3,3500.0
2863,PLANFAIR,3500.0
2865,QUARCALL,1500.0
2866,QUARPLN1,1500.0
2867,QUARPLNE,1500.0
2868,RALECOLT,1000.0
2869,RALERALE,1000.0
2870,RICHBERN,21667.0
2871,RICHNCR1,21667.0
2872,RICHNCRE,21667.0
2873,RICHPLN1,21667.0
2874,RICHPLNE,21667.0
2876,RICHWES3,21667.0
2877,RICHWEST,21667.0
2878,SOUTMONT,22118.0
2879,STACFAN1,3000.0
2880,SUNNRIC1,10791.0
2881,SUNNRICH,10791.0
2882,SUNNVIL1,10791.0
2883,SUNNVILW,10791.0
2884,TILBPOME,0.0
2885,TILLRALE,0.0
2887,WELLSDA5,33095.0
2889,WESTELG3,22917.0
2892,WHARBAS3,24600.0
2894,WHARCAM1,24600.0
2896,WHARRIV1,24600.0
2897,WHARSAV1,24600.0
2898,WHITBRA1,5408.0
2899,WHITBRAD,5408.0
2900,WHITDOW1,5408.0
2901,WHITDOW2,5408.0
2902,WHITDOWE,5408.0
2903,WHITEXE1,5408.0
2904,WHITEXE2,5408.0
2905,WHITEXE3,5408.0
2906,WHITEXET,5408.0
2908,FANCOLL6,9167.0
2910,STACFANS,0.0
2911,WELLBAS3,33095.0
2912,WESTLAM1,22917.0
2915,PONDAIL2,9700.0
2916,KINGWEL2,2250.0
2929,1030CLAR,0.0
2930,15701ROB,0.0
2931,15835ROB,0.0
2932,1901CRUM,0.0
2933,1980CRUM,0.0
2934,CLARCHE,17725.0
2935,CLARKOXF,17725.0
2936,CLARSTR,17725.0
2937,HUROCLA1,12604.0
2938,HUROCLA2,12604.0
2939,HUROVET,12604.0
2940,HUROVET1,12604.0
2941,ROBHILEB,0.0
2942,ROBHILSB,0.0
2943,ROBHURO,0.0
2944,ROBICRU1,0.0
2945,ROBICRUM,0.0
2946,ROBIHUR1,0.0
2947,CLARCHE3,17725.0
2948,CLAROXF4,17725.0
2949,WILTCOM1,5933.0
2950,2530INNO,0.0
2951,2860INNO,0.0
2952,CONCINN1,0.0
2953,DISCDRO1,0.0
2954,DROEBRA1,0.0
2955,HAMIORI1,16174.0
2956,HAMIORI2,16174.0
2957,HAMWILD1,16174.0
2958,HAMWILD2,16174.0
2959,VENTINN1,0.0
2961,WHARMOR2,24600.0
2962,KINGADE1,2250.0
2963,KINGADE2,2250.0
2964,KINGBUR3,2250.0
2965,KINGBUR4,2250.0
2967,BRADMIL1,14631.0
2968,BRADMIL2,14631.0
2969,HIGBEDG1,31920.0
2970,BRADPOM1,14631.0
2971,QUEERIC2,10233.0
2972,ONTAKIN1,1900.0
2973,ONTAKIN2,1900.0
2974,OXFORIV1,26603.0
2975,RIVEOXF1,500.0
2976,YORKWEL1,18714.0
